video_idx,feature,start_diff,end_diff,t_stat,p_value
10,intensity,0.03221500657807508,0.013153984032293842,0.5753145153264855,0.5657970798423904
10,log_energy,0.051255663276314034,0.030431864139044307,-0.3898723788426476,0.6970918472303085
10,jitter,0.036740225119654135,0.0022235964849022793,2.046486289612612,0.042162629897940146
10,shimmer,0.0039855169401664114,0.010393422782757344,-0.3799282160363071,0.7044466016846389
11,f0,0.02541963936254138,0.03393586505643992,2.722083389081594,0.007124885810144176
11,intensity,0.2504573892909564,0.16468910641178958,-2.3144643548091626,0.02177120076693932
11,log_energy,0.24115680438159015,0.2536379152953583,0.2678148772498792,0.7891484595749239
11,jitter,0.0005774526366170013,0.031000098813855306,1.6760624719120951,0.0954620138672755
11,shimmer,0.006782365863872569,0.04127886548686896,-2.3966197407796486,0.017571179023370243
12,f0,0.046108505605988837,0.0022588279919875665,2.2783604045166173,0.023880042681561575
12,intensity,0.0018875523985343312,0.012904534074513307,0.47097446316772223,0.6382292385749455
12,log_energy,0.013017693370050099,0.06366801170426795,-2.192370934461198,0.029635574544882432
12,jitter,0.03627839432131916,0.013119943335593076,1.0980619270939884,0.2736441077700572
12,shimmer,0.09607098529720609,0.016930897534405742,-3.8458558222070875,0.00016655763957638113
13,f0,0.021591144338897195,0.01434262305967643,-1.5773018475278051,0.11648191270384438
13,intensity,0.00871079674633779,0.06489899467030946,-2.5450071492497,0.011766946045977151
13,log_energy,0.05939011461675714,0.1452530001174271,2.1577991732574135,0.03226856374861303
13,jitter,0.03922758742462579,0.050497040796722834,0.6649198052377917,0.5069527898770646
13,shimmer,0.0012380257644868942,0.018656421436221482,1.2764034714379289,0.2034573053696653
14,f0,0.06393583767674643,0.07247230367416474,0.41347594626639017,0.6797501261144572
14,intensity,0.0295516178488473,0.05430148540879365,0.7373320475571442,0.4618804909589673
14,log_energy,0.017671887768139216,0.014581667953777133,0.5045392889313013,0.6144995387752585
14,jitter,0.004617901034825331,0.007289028749261517,0.6784331525540024,0.49836836535804296
14,shimmer,0.015065072084321396,0.008731407394839963,0.3824816338239137,0.7025553866014276
15,f0,0.01757014678722879,0.007588791719329191,1.2361118274782472,0.21802762369552908
15,intensity,0.12173267026617307,0.062051698056502125,1.7867421735542353,0.07566211678295032
15,log_energy,0.2156945752305336,0.09864993271875044,2.779223099026504,0.006027565958026527
15,jitter,0.03058938354849189,0.022929216680567688,-0.3626609201305331,0.7172836718395929
15,shimmer,0.0353312733676997,0.028430187634851556,0.42797382318173427,0.6691817929594125
16,f0,0.016340006528485107,0.01734348146338688,-1.6981464468089282,0.09120810292829817
16,intensity,0.024064027396374255,0.013722575754376631,-1.471476871021303,0.14290832128308653
16,log_energy,0.04696174249879159,0.07886911859606527,-2.7101662185955497,0.00737537767772182
16,jitter,0.021997294479395302,0.03479619427601646,-3.238868521140653,0.00142913290498137
16,shimmer,0.029222361933563534,0.06780929408920922,2.198132807890783,0.029215363022890205
17,f0,0.07229523930848114,0.07382072596772993,0.06894035551625258,0.9451136208870489
17,intensity,0.008631147994028643,0.03829867232687145,1.026767311538295,0.3059078603183537
17,log_energy,0.10731660399883092,0.11492703199218224,0.14545001392892354,0.88451832538296
17,jitter,0.03418253402822147,0.04532392869724375,0.511509139597329,0.6096214973612654
17,shimmer,0.07476658507884593,0.024573659691143335,-2.7831555686436387,0.005958012628778933
18,f0,0.07685828833282377,0.04806224554598204,1.440624724378354,0.1514279102874883
18,intensity,0.10328130694356596,0.09313909139752596,0.3587772768578763,0.7201821794256315
18,log_energy,0.1751908260377082,0.06457175288947858,5.129736241946335,7.460138803539956e-07
18,jitter,0.0046597387119347855,0.0070882651751909,0.1599614199905908,0.8730908270610875
18,shimmer,0.018844678676484372,0.008175002790225483,1.7756619316496363,0.07747829773754551
19,f0,0.07267566773506506,0.0434722078182716,-1.695429759445613,0.09172296609260809
19,intensity,0.07390271831095174,0.0910856837785925,-0.529029685557092,0.5974366287693028
19,log_energy,0.11805044373061746,0.26078217397796183,-2.741839032733289,0.006726553188504384
19,jitter,0.026891901662255552,0.018579230970376434,-0.45755746573785516,0.6478222121271144
19,shimmer,0.033419958061196964,0.021897035893650774,-0.6986489496761344,0.48567312332431545
20,f0,0.09793378993224633,0.07212117490190373,-1.2288077900676961,0.22074795742961165
20,intensity,0.13501821063337283,0.02645043069382258,-4.056018760177891,7.426231618700028e-05
20,log_energy,0.08206445798797357,0.0983526088616602,-0.27273226681621526,0.7853716588596665
20,jitter,0.016207331714082396,0.016518106206833055,-1.6884728331175576,0.09305217642549836
20,shimmer,0.021330322038515703,0.03487045184283949,0.7314372628862527,0.46546325293910573
21,f0,0.012147442317637758,0.024171091587515403,0.6608685946232193,0.5095415249988481
21,intensity,0.033149983304144204,0.12953261119013237,-3.1398910510267743,0.001975798211271342
21,log_energy,0.0426607626796035,0.1776844193835303,-2.7691474388257933,0.00620915213543249
21,jitter,0.023352762078237277,0.008790747132765647,-1.0043676800922932,0.31654968037739256
21,shimmer,0.02183022074253904,0.011454238182989018,0.6714821822094971,0.5027742449529936
22,f0,0.06864249484601259,0.04966954081759836,0.9136425909475198,0.3621268476709033
22,intensity,0.16312386627448938,0.15395868777337962,0.2915281562773236,0.7709830998005922
22,log_energy,0.17594325763482227,0.1813739111474012,-0.12489625693400208,0.9007450567301084
22,jitter,0.0003342118114897097,0.022423193850705986,1.046471367158421,0.2967466603702633
22,shimmer,0.012675619312698172,0.01710410278399413,-0.26469283709402025,0.7915489441179331
23,f0,0.03345061630466739,0.032093240605368833,-0.07831745371270002,0.937662527159525
23,intensity,0.04842241834739902,0.09456214195502577,1.3898320283675063,0.16629637840388486
23,log_energy,0.10814587981317869,0.07917293612292975,-0.48815172138392393,0.6260364923356113
23,jitter,0.015532313554092098,0.025888089902448827,0.5659336116735578,0.572143753890765
23,shimmer,0.006380243435194999,0.010892500221078683,0.26978285454743045,0.7876363495398809
24,f0,0.005744700207096276,0.06968588001149992,2.751939690721055,0.006530791071052349
24,intensity,0.07248024576857781,0.05387426284671992,0.5357324532799651,0.5928048131672925
24,log_energy,0.28375227716882223,0.19644513282458315,-9.906203565082787,9.715463584586398e-19
24,jitter,0.013721153664386684,0.03971951660317816,1.6100397389610168,0.109141477760372
24,shimmer,0.019365524549011914,0.038668705321143165,1.2879036357733131,0.19943276447341152
25,f0,0.03694439291749163,0.04190634286262168,0.3086158510787767,0.757970646373213
25,intensity,0.06855071775950894,0.09934994273405828,-1.0530681044261383,0.2937213462086666
25,log_energy,0.04908408608438908,0.150466634826544,-2.0701676747897575,0.039864395439918904
25,jitter,0.008279902091655578,0.0195529237490477,-1.6365030043649602,0.10348159194388873
25,shimmer,0.001454360115347747,0.004466589770588114,-0.4574327436503828,0.6479116672054975
26,f0,0.11446493274961522,0.05292397941777088,3.0657715185916343,0.002505626627487963
26,intensity,0.23098779636505284,0.21378996201982836,0.4429848814931311,0.6583085871911828
26,log_energy,0.17236834207763652,0.2060099251173449,-0.6342872334398444,0.5266986720520141
26,jitter,0.052050273621861654,0.0199633157342871,1.7817512162725864,0.07647581004484512
26,shimmer,0.0038845842403060216,0.010464368690899672,-0.4374574947899113,0.6623040148546266
27,f0,0.12828416437815665,0.12011945021235704,-0.3477340003311026,0.7284462512109895
27,intensity,0.07939043359315445,0.07605562236681673,-0.10743448612971816,0.9145639496161123
27,log_energy,0.007056857552744988,0.024243208540180028,0.5114903102143399,0.609634652219099
27,jitter,0.03225863803392809,0.0320253923550155,-0.01287986590807814,0.9897379022942887
27,shimmer,0.007350222533259343,0.004016080091602148,-0.7073570739653885,0.4802594077085287
28,f0,0.0002935026992959555,0.00047606487634704875,-0.13717250542015538,0.8910477552099979
28,intensity,0.8684020180136359,0.8674269116590672,0.07957600781247591,0.936662877427962
28,log_energy,0.5763082086293043,0.6156182917256862,-2.4459895418183537,0.015407147389772223
28,jitter,0.0008448084435812575,0.00011623899365043044,0.1370358301546624,0.8911556306311803
28,shimmer,0.0012732839988033595,0.001363905785392805,0.01572816249733726,0.9874686788392268
29,f0,0.05680557433047112,0.03507920137103454,1.2376014842688479,0.2174758079008325
29,intensity,0.0958132246582909,0.01573341867813871,2.156765887332693,0.03235027524066001
29,log_energy,0.10821712954310353,0.035183692880990824,1.0894306079646843,0.27742040575304655
29,jitter,0.01988005082673805,0.018120635131692875,0.09113290904538682,0.9274883202909434
29,shimmer,0.021867916205560833,0.009395999317635184,-0.8243899861426579,0.41080907195332794
30,f0,0.10518981918732079,0.10872022675262344,0.1475145245502072,0.8828910203143354
30,intensity,0.15630153878767172,0.14973431665504755,-0.20885301249291546,0.8347991451936919
30,log_energy,0.178940592184464,0.17642071674447257,-0.061503255135462155,0.9510266590114866
30,jitter,0.013155903883571435,0.0012264771271304764,-0.5492809645717505,0.5834934304932807
30,shimmer,0.002632806131887544,0.0023456933169570537,-0.01549997246433653,0.9876504731607698
31,f0,0.15106890886525212,0.17006951298159298,0.8704861190606296,0.38519421527515463
31,intensity,0.1408689238459795,0.08013167539651389,-2.3136714743398503,0.02181569827663902
31,log_energy,0.2164385628032759,0.17939182258638975,-0.9685116014057561,0.33408847235366823
31,jitter,0.08332601929495864,0.11213650627961434,1.4039570748525516,0.16205461359369208
31,shimmer,0.00390678539317979,0.053277821073312026,-2.391571039319258,0.017806952986519305
32,f0,0.023739922019880344,0.0370338074744081,-0.9657663563492582,0.3354568565706302
32,intensity,0.006526454772113888,0.02497344146953806,-0.5665668600227567,0.5717142565625233
32,log_energy,0.04644289055570405,0.23861796996087176,3.3111522968463087,0.0011226968961941058
32,jitter,0.00491287206138788,0.03896650439340449,-2.5394097220407215,0.011950131400468987
32,shimmer,0.00044074778698283135,0.0018052092964908062,0.09166627985829018,0.9270651237976385
33,f0,0.012068006660910402,0.0063186476523156565,-0.9845167368849074,0.32618299610944634
33,intensity,0.2983651330498993,0.22557320984732743,1.7981185837629565,0.07383398908081149
33,log_energy,0.09148868637069213,0.2546664407278701,-1.9739743699511239,0.049914649475765495
33,jitter,0.009847779492200504,0.011440004072841736,0.11006715951735313,0.9124787318825259
33,shimmer,0.0084069319725677,0.013057220227894906,-0.29621485663228647,0.7674074818887483
34,f0,0.044432663176648374,0.035229454851473496,-0.4567425891757792,0.6484067629609311
34,intensity,0.052240440407267275,0.1300916154658871,-2.5297225583897545,0.012273191772111672
34,log_energy,0.046412825505169675,0.19606613414485685,4.814465076779784,3.1161341596395027e-06
34,jitter,0.03034825369521499,0.04320734126027817,0.7392685980509093,0.46070688115830927
34,shimmer,0.012162180111874699,0.004644308360933158,0.49500035582380003,0.6212035556033082
35,f0,0.020729135378144248,0.06768196166034571,-2.2629431076441286,0.024833681453235473
35,intensity,0.049531902780283854,0.09225904124147655,-1.4030241314277772,0.162332213111597
35,log_energy,0.05739398728610945,0.06640299500128455,2.36248030455398,0.019220710917853743
35,jitter,0.0895069916832248,0.016600440821976106,-3.207629165834985,0.0015842626418794933
35,shimmer,0.04207809380078559,0.025366245477385585,3.220492303289031,0.0015185836418757349
36,f0,0.04398209464822689,0.01379794671058543,-3.0409323316359402,0.0027106599838680238
36,intensity,0.10668970974689818,0.061424196580231016,-1.4981498515682627,0.1358459523307928
36,log_energy,0.02419858465931679,0.019078821564227577,0.0846307478929386,0.9326490069127977
36,jitter,0.010904072569701079,0.03061039568631249,-0.9798844208979508,0.3284583443352329
36,shimmer,0.02172575764173068,0.01995176392030429,-0.10189883007415307,0.9189504019056278
37,f0,0.0022943689043685156,0.025049094972473984,-1.6053442964284799,0.11017104527465268
37,intensity,0.03593054265437956,0.06719452576613516,0.9299200608786851,0.3536579136113648
37,log_energy,0.01716222008531698,0.046168917314065916,0.48040918167080154,0.6315198033837504
37,jitter,0.006930494219477529,0.004751654567838048,-0.11432592637287148,0.9091068537932833
37,shimmer,0.0041782708235504895,0.017050714096725428,-0.8407240320474085,0.40161796511105186
38,f0,0.002100573010464346,0.004655871292535835,-0.4142408798530538,0.6791909108214237
38,intensity,0.10047098143175515,0.1374697138284695,-1.1768907358194864,0.24079305013109287
38,log_energy,0.01346629125829879,0.32964348088872375,-5.278743593389306,3.71523509990125e-07
38,jitter,0.02171996924873948,0.022152918750270062,0.02443599806305727,0.9805319030352504
38,shimmer,0.020981014591399616,0.019308455999709317,-0.11562020322021661,0.9080824344693559
39,f0,0.08067708101048535,0.09077992720802991,-0.4385169554729188,0.6615374363746416
39,intensity,0.003960207167878815,0.027346359923493768,0.7353623637104465,0.4630759051959714
39,log_energy,0.20346204292308612,0.03559188478093178,4.9378714650600815,1.7940521833040823e-06
39,jitter,0.0017225672216364118,0.017982069815067697,-0.8811390092025013,0.3794176179661428
39,shimmer,0.017977979214369166,0.012270455372387135,0.3312683290394828,0.7408271552031063
40,f0,0.07262917913957523,0.044879278864906946,-1.4872791590442425,0.13869073235988053
40,intensity,0.05251461377835143,0.032209400260388654,-0.7508847850245941,0.4537025080382947
40,log_energy,0.0844610535082968,0.16486165640773104,1.3091037736235873,0.19216792075465547
40,jitter,0.03232729305491591,0.018052886825008163,-1.0011211863173504,0.31811213938469585
40,shimmer,0.001231381663165998,0.006471686045355973,0.5675650353810994,0.571037563478751
41,f0,0.07344313300990363,0.05949330228936972,-0.5351166711562778,0.5932296442152543
41,intensity,0.12218220871624197,0.05475208612103344,-2.235973940140951,0.026581988324276384
41,log_energy,0.04666681401268591,0.05554303553651563,1.3178280665816489,0.1892359485899443
41,jitter,0.0014370804059089803,0.02471207374308168,1.2845136101841157,0.20061297739732634
41,shimmer,0.006500846380970149,0.0026791766408986173,0.5579977701993609,0.5775392607215841
42,f0,0.11717776065223479,0.1898525418104779,2.672017093278795,0.008231719628216979
42,intensity,0.10598273618033427,0.19773866939058216,3.124783016523469,0.0020745498691135105
42,log_energy,0.0344002162482252,0.12370426507936838,-4.026502069799997,8.334307470043919e-05
42,jitter,0.018640679445627584,0.03450075974891989,0.8296799054217115,0.4078187508815363
42,shimmer,0.012068368787652495,0.05857186572556333,-3.9175926570832633,0.0001268766167774477
43,f0,0.11914389620800356,0.08146913412910364,1.6128857551255296,0.10852117691054523
43,intensity,0.1402633422867764,0.09148166226057886,1.5446633070002151,0.12418401558577345
43,log_energy,0.09602800250930443,0.11277187526048094,0.2837285453396988,0.7769445036632295
43,jitter,0.0475614142511923,0.013020209113746073,1.9620930549222846,0.051293322355904544
43,shimmer,0.010457525174490556,0.014667287036985388,1.680245938935683,0.09464410132849396
44,f0,0.0035279455508083757,0.026278060670729797,-1.5090687908292657,0.13303449311727594
44,intensity,0.05384136533772044,0.00503561856545498,1.3389346602820074,0.1822803981511315
44,log_energy,0.11349675788182101,0.026867312498006668,-1.2371188208829607,0.21765449060619638
44,jitter,0.03390974392668644,0.02770742056991421,0.33820483435945614,0.7356029740779604
44,shimmer,0.010155226989458366,0.00845910718893711,-0.08317684675344776,0.9338033491069573
45,f0,0.027065493871822943,0.011873493446925898,2.20309511174546,0.028857617063782388
45,intensity,0.004779617590088492,0.04641366315274975,1.6062673046916858,0.10996804898961134
45,log_energy,0.1282109229805457,0.013292450068593697,-3.6056528728016874,0.00040303570049449725
45,jitter,0.02017035914804896,0.00520229445349385,1.3662598028845945,0.17356183337067851
45,shimmer,0.008906140219674952,0.030401092829514365,-1.3513665075705599,0.17827402083074642
46,f0,0.020362569033619993,0.055513905282018994,1.7809086397956337,0.07661388557511074
46,intensity,0.0064940974840013155,0.21577856742738344,6.884611104921545,9.318111362656766e-11
46,log_energy,0.18167232487780316,0.3116940179541078,3.000592885113128,0.003076818018238207
46,jitter,0.019207532456296958,0.027762936643859176,-0.44757739493061927,0.6549963860074577
46,shimmer,0.035466359448754065,0.010918135479955238,-1.2849604214137607,0.20045712986058145
47,f0,0.0611405188947971,0.05157161445607844,-0.52008800488812,0.603641292513443
47,intensity,0.11668095363896636,0.16456395507470523,1.6060587258252532,0.11001389544768252
47,log_energy,0.08974090701716009,0.1096656128312749,3.4848674577629772,0.000618404766939421
47,jitter,0.012610756037300122,0.0012282196654810895,0.7709084730529571,0.44177191570092367
47,shimmer,0.00438094679032297,0.013947636210999315,-0.6360788347152267,0.5255329892490744
48,f0,0.039672582417801805,0.001475774646903405,1.9896192072209575,0.04814716780124407
48,intensity,0.16024982445239855,0.10773531784976831,1.159525276798435,0.24777794393610295
48,log_energy,0.1376984924407728,0.1020147863622834,0.5737433390945779,0.5668576827921099
48,jitter,0.0296688414654121,0.013464125641831665,2.1772367848879544,0.03076435198239731
48,shimmer,0.01141105232103029,0.026617465507212723,1.0105657355198086,0.313580829962502
49,f0,0.044972155450606566,0.0690109811096195,-1.3008405251183037,0.19497587968236724
49,intensity,0.049374807499113604,0.09562487205978787,1.2507144074121395,0.21266201637710813
49,log_energy,0.28058333196534235,0.18402985325285903,-1.8875536514095659,0.06069519364137882
49,jitter,0.014094806402383059,0.03428201121307908,-1.1103837664734622,0.2683148046659587
49,shimmer,0.0037837954776344107,0.025503618832238728,-1.2824764073327903,0.20132468295730338
50,f0,0.0025944865923768212,0.004856254977132379,-0.13732225199207765,0.8909295651674651
50,intensity,0.08333562040106346,0.017166064884102772,-1.130138120413807,0.2599217115027213
50,log_energy,0.01494610825371262,0.07237799677633266,1.2428183729268083,0.2155512927138453
50,jitter,0.010897205869417365,0.02011773807260603,0.609154836668534,0.5431898829854219
50,shimmer,0.004309296666399509,0.01080843148730104,-0.48563036283509525,0.6278198642278072
51,f0,0.049558985766918084,0.07042599452823886,-1.049203811781729,0.2954910000394858
51,intensity,0.029707972482231892,0.05698300171998205,-0.7815788485651525,0.43548893665388055
51,log_energy,0.06700268506401119,0.27332933706060936,5.209395261996999,5.147785405024525e-07
51,jitter,0.004147508965305163,0.03172465834140287,1.846262331058698,0.06649625513634895
51,shimmer,0.029477865687197014,0.020588859361804268,-0.47642423929725203,0.6343499772591642
52,f0,0.08981729006956704,0.07757835257677997,-0.5190699071240764,0.6043496023381056
52,intensity,0.02437210807849488,0.10001625160149763,2.396054214911897,0.01759745109197954
52,log_energy,0.05350708354241629,0.08914572797249581,2.2006534774346656,0.029033163068083373
52,jitter,0.03228511587332225,0.041666359466085046,0.4755916975487775,0.6349419458409068
52,shimmer,0.01457741257198586,0.010005938582908158,-0.25987967025326036,0.7952536082104013
53,f0,0.06878619840064967,0.024255338066776766,2.0321471382386194,0.043608441415537644
53,intensity,0.030172842842558834,0.0029043123235805712,0.790816404954033,0.43009185771432834
53,log_energy,0.0507927345918624,0.05939869999327385,1.8331478588237367,0.06843239141380654
53,jitter,0.008970870275549866,0.005121301348859089,0.8231034889697412,0.4115382918973832
53,shimmer,0.011500440542540624,0.016629734942222807,-0.2761870584515085,0.7827212442721647
54,f0,0.0229374352696059,0.01075996304785204,-0.7150963680855554,0.47547597285174603
54,intensity,0.02102796549338215,0.016187360923999083,0.14475131779564768,0.8850691688668331
54,log_energy,0.08249858861605386,0.05730793903956677,-0.45719669944742114,0.6480809804601394
54,jitter,0.007519757203005503,0.00471616217808235,-0.6260586188305762,0.5320695619034006
54,shimmer,0.02040841890558881,0.023929020955657798,0.2003892164750935,0.8414024213301825
55,f0,0.10939930907948345,0.03445745213351897,-3.0875007483805095,0.002338096742351583
55,intensity,0.123957753445878,0.15312889472207558,0.8986095641977137,0.3700611341633282
55,log_energy,0.09764646811958222,0.25924900000955936,3.0689202624735508,0.002480682819208487
55,jitter,0.06805572851522153,0.013273318898292502,-2.725522768521263,0.007054038062080945
55,shimmer,0.015138437779648628,0.006149469134117014,1.2623922334613256,0.20844078264634697
56,f0,0.04707207490658499,0.08296263962709649,-1.7753263581007195,0.07753385606450605
56,intensity,0.005701553794006831,0.04403234498140951,1.6203898489805593,0.10689910917257
56,log_energy,0.2428033221531759,0.33127097988086995,1.9583535698425008,0.05173383750206798
56,jitter,0.02238665297732946,0.047469662279573804,-1.2627954777772297,0.2082961219524695
56,shimmer,0.0011696940144499957,0.021101942361214876,-1.2815077018241063,0.2016637551055064
57,f0,0.04760145041617847,0.015382107722321292,2.180555283179206,0.030513705509125542
57,intensity,0.0027850928129289354,0.07349841434127202,-2.384471622258614,0.018143222966860755
57,log_energy,0.07051476219348585,0.04474981339253814,0.5000801302595546,0.6176294657952717
57,jitter,0.0015779793164689415,0.008373504226770134,0.4820456963705276,0.6303590954455653
57,shimmer,0.03404511014473488,0.02581057060670927,0.48363649125998004,0.6292316955658344
58,f0,0.013699698508657598,0.0019119753259430605,0.7714271884372663,0.44146527825403803
58,intensity,0.04899862006552236,0.0946996434863897,1.3940211397282702,0.1650296941925437
58,log_energy,0.04711043793027092,0.10634521176115341,1.3442662248955322,0.18055403941717063
58,jitter,0.012631577204698874,0.0004545025004998593,-0.687931661778596,0.49238136348722383
58,shimmer,0.0013201103687955906,0.002001361117882794,-0.04261673293555943,0.9660542931017994
